ID,Title,Publisher,Format,Subjects,,Length,Avergae of missing value
0bcf724576f111eb8276f06e0bc7d76e,Cook's Country,"Boston Common Press, LP",magazine,Food & Wine,,11,
0c021f2576f111eb84edf06e0bc7d76e,How It Works Annual Vol 1,Future Publishing Ltd,magazine,Tech & Gaming,,13,
0c3d3bef76f111ebad23f06e0bc7d76e,Cosmopolitan Fashion,Hearst Magazines UK,magazine,Women's Lifestyle,,17,
0c7920ad76f111eb85acf06e0bc7d76e,Issue,Ediciones Issue s.p.a,magazine,Fashion,,7,
0cafe0e476f111eb8b80f06e0bc7d76e,Total Film,Future Publishing Ltd,magazine,"Movies, TV & Music",,18,
0ce9af0c76f111ebb773f06e0bc7d76e,Tatler UK,Conde Nast Publications Ltd,magazine,Fashion,,7,
0d2832e576f111eb8da9f06e0bc7d76e,Historia NG,RBA Revistas S.L.,magazine,Culture & Literature,,20,
0dd2c9cb76f111eb95e3f06e0bc7d76e,Scouting,Boy Scouts of America,magazine,Family & Parenting,,18,
0e15508176f111eb8500f06e0bc7d76e,Empire,H BAUER PUBLISHING LIMITED,magazine,"Movies, TV & Music",,18,
0e515ae376f111ebaea4f06e0bc7d76e,Ideal Home,Future Publishing Ltd,magazine,Home & Garden,,13,
0e9125d976f111ebaf41f06e0bc7d76e,The Australian Women?s Weekly Food,Are Media Pty Limited,magazine,Food & Wine,,11,
0edb8df376f111eb9249f06e0bc7d76e,BaBy KiDS,Majorelle SA,magazine,Family & Parenting,,18,
0f1efecc76f111eb9ae2f06e0bc7d76e,Signature Luxury Travel & Style,Signature Publishing PTY LTD,magazine,Luxury,,6,
0f5d8c8476f111ebbe72f06e0bc7d76e,The Essential Guide to Landscape Photography 2nd edition,Dennis Publishing UK,magazine,Photography,,11,
0f9e9c5776f111ebbb65f06e0bc7d76e,CSX at 40,Kalmbach Publishing Co. - Magazines,magazine,Crafts,,6,
0fdc15ca76f111eb80bbf06e0bc7d76e,Radio Times,Immediate Media Company London Limited,magazine,"Movies, TV & Music",,18,
10336ca976f111ebaa59f06e0bc7d76e,Performance VW,Kelsey Publishing Group,magazine,Cars & Motorcycles,,18,
1074174c76f111ebaff1f06e0bc7d76e,Mollie Makes Christmas,Immediate Media Company London Limited,magazine,Crafts,,6,
10b1242376f111ebad89f06e0bc7d76e,Lebanon Opportunities,InfoPro Management SARL,magazine,Business & Finance,,18,
10f491ce76f111eb8da5f06e0bc7d76e,The Ultimate Guide to 3D Printing,Dennis Publishing UK,magazine,none,,4,
1135c7fb76f111eb88f6f06e0bc7d76e,7 Jours,TVA Publications Inc.,magazine,"Movies, TV & Music",,18,
1176f80b76f111ebb030f06e0bc7d76e,The Ultimate Guide to BlackBerry PlayBook,Dennis Publishing UK,magazine,none,,4,
11bcb38c76f111ebbbe8f06e0bc7d76e,Kiteworld Magazine,328 Media Ltd.,magazine,Sports,,6,
125408d176f111eb9accf06e0bc7d76e,Die Tuinier Tydskrif,Lonehill Trading (PTY) LTD,magazine,Home & Garden,,13,
129c272b76f111eba3b2f06e0bc7d76e,Good Housekeeping Anti-Aging Special 2014,Hearst Magazines UK,magazine,Women's Lifestyle,,17,
12e736f276f111eb82aff06e0bc7d76e,Ultimate Cross Stitch Home,Immediate Media Company London Limited,magazine,Crafts,,6,
1330474976f111eb83e0f06e0bc7d76e,TV y Novelas MÇxico,Editorial Televisa SA de CV,magazine,Celebrity & Gossip,,18,
136a65a776f111eb8df8f06e0bc7d76e,Huisgenoot,Media 24 Ltd,magazine,Celebrity & Gossip,,18,
13a7aff076f111eb821af06e0bc7d76e,Classic Massey & Ferguson Enthusiast,Kelsey Publishing Group,magazine,Men's Lifestyle,,15,
13e65e8076f111eb9c5ef06e0bc7d76e,Casa Viva,CONNECOR INVESTMENTS S.L.,magazine,Home & Garden,,13,
1422defc76f111eba627f06e0bc7d76e,Men's Health Dad,Motor Presse Hearst GmbH & Co KG Verlagsg,magazine,Men's Lifestyle,,15,
14a4115076f111eb90eff06e0bc7d76e,TvNotas,Editorial Notmusa SA DE CV,magazine,Celebrity & Gossip,,18,
14e3ac8f76f111ebb2d2f06e0bc7d76e,Sports Collectors Digest,Active Interest Media,magazine,Men's Lifestyle,,15,
151e355d76f111eba223f06e0bc7d76e,The Journal of the Texas Trophy Hunters,Texas Trophy Hunters Association,magazine,Hunting & Fishing,,17,
1569eec876f111eb8e05f06e0bc7d76e,Ultimate Guide to the Best Tech Gear,IDG,magazine,Tech & Gaming,,13,
15a939c676f111eb90a2f06e0bc7d76e,How to publish your own ebook,Dennis Publishing UK,magazine,Culture & Literature,,20,
15e7576b76f111eb9a0ef06e0bc7d76e,Men's Health Espa§a,"Hearst Magazines, S.L.",magazine,Health & Fitness,,16,
162956c076f111ebb27ef06e0bc7d76e,Build a Better Home Network ,Dennis Publishing UK,magazine,Tech & Gaming,,13,
1672b39476f111ebbedaf06e0bc7d76e,Plane & Pilot,"Madavor Media, LLC",magazine,Boating & Aviation,,18,
16b07fcf76f111ebb4c8f06e0bc7d76e,Digital SLR Photography,Raspberry Pi,magazine,Photography,,11,
16ed806b76f111eb93bff06e0bc7d76e,GS MAGAZINE,Global Square Editorial,magazine,Culture & Literature,,20,
173f078376f111eba984f06e0bc7d76e,Aviation History,HistoryNet,magazine,Boating & Aviation,,18,
1785116576f111ebb61ff06e0bc7d76e,Auto Express,Dennis Publishing UK,magazine,Cars & Motorcycles,,18,
17c4502976f111eba63ef06e0bc7d76e,Australian Men's Fitness,Odysseus Publishing PTY Limited,magazine,Health & Fitness,,16,
18064b4176f111eb9610f06e0bc7d76e,Girlfriend Australia,Are Media Pty Limited,magazine,Kids & Teens,,12,
1840c5fa76f111eb9fccf06e0bc7d76e,The FA Cup Final 2011 Official Programme,Haymarket Media Group Ltd,magazine,none,,4,
187cbdaf76f111ebab0ef06e0bc7d76e,iPhone & iPadLife,falkemedia GmbH & Co. KG.,magazine,Tech & Gaming,,13,
18b809db76f111eb9f1ff06e0bc7d76e,The 100 Best Games to Play Right Now,Future Publishing Ltd,magazine,Tech & Gaming,,13,
18fb60d976f111eb8336f06e0bc7d76e,New Zealand Listener,Are Media Pty Limited,magazine,News & Politics,,15,
193ab1fd76f111eb9ee5f06e0bc7d76e,The 3D Art & Design Book ,Future Publishing Ltd,magazine,Art & Architecture,,18,
197aa6a076f111ebbd2ef06e0bc7d76e,CLUTCH BOOKS,"EI-Publishing Co.,Ltd.",magazine,Fashion,,7,
19b6a9c376f111eba123f06e0bc7d76e,K-Zone,Nextmedia Pty Ltd,magazine,Kids & Teens,,12,
1a0e778e76f111eba59cf06e0bc7d76e,Boxing News,Kelsey Publishing Group,magazine,News & Politics,,15,
1a50e19376f111eb9133f06e0bc7d76e,Esquire UK,Hearst Magazines UK,magazine,Men's Lifestyle,,15,
1ab73f6976f111eb9060f06e0bc7d76e,Guitarist Presents - 100 Great Guitars,Future Publishing Ltd,magazine,none,,4,
1af5757f76f111eb9dddf06e0bc7d76e,Popshot Magazine,Chelsea Magazine,magazine,Culture & Literature,,20,
1b31d6bb76f111eb8a5ef06e0bc7d76e,11 Freunde,DPV Deutscher Pressevertrieb,magazine,Sports,,6,
1b71da5d76f111eba583f06e0bc7d76e,Les IdÇes de ma maison,TVA Publications Inc.,magazine,Home & Garden,,13,
1bade17376f111eb8a9af06e0bc7d76e,Baking Heaven,Warners Group Publications Plc,magazine,Food & Wine,,11,
1bfc782f76f111eb99e3f06e0bc7d76e,GQ South Africa,Content Nation Media (Pty) Ltd,magazine,Men's Lifestyle,,15,
1c4df82f76f111eba20ff06e0bc7d76e,Nomad Africa,2414 Media Group Pty,magazine,Travel & Outdoor,,16,
1c9a286176f111eb8788f06e0bc7d76e,Diabetes Self-Management,"Madavor Media, LLC",magazine,Health & Fitness,,16,
1ce7105176f111ebb651f06e0bc7d76e,Whisky Advocate,M Shanken Communications,magazine,Food & Wine,,11,
1d254cd276f111eb830af06e0bc7d76e,Ultimate Guide to Android Tablets ,Dennis Publishing UK,magazine,Tech & Gaming,,13,
1d60c5cf76f111eb8e81f06e0bc7d76e,Dream Christmas,Future Publishing Ltd,magazine,none,,4,
1d9c019d76f111ebaeb0f06e0bc7d76e,NZ Rugby World First XV,Langhills Publishing Ltd,magazine,Sports,,6,
1ddca71576f111eb999df06e0bc7d76e,Poets & Writers Magazine,"Poets & Writers, Inc",magazine,Culture & Literature,,20,
1e1d954a76f111eb89ecf06e0bc7d76e,Health & Fitness Look Younger Naturally,Dennis Publishing UK,magazine,none,,4,
1e734e8476f111eb9f0cf06e0bc7d76e,Classic Boat,Chelsea Magazine,magazine,Boating & Aviation,,18,
1ef459be76f111eb83bef06e0bc7d76e,100 Greatest Comedy Movies by Radio Times,Immediate Media Company London Limited,magazine,"Movies, TV & Music",,18,
1f44ecab76f111ebb02af06e0bc7d76e,êchos Vedettes,TVA Publications Inc.,magazine,Celebrity & Gossip,,18,
1f8eec1276f111eba27df06e0bc7d76e,BBC Wildlife Magazine,Immediate Media Company London Limited,magazine,Science,,7,
1fc6653d76f111ebaff3f06e0bc7d76e,How It Works Book of Dinosaurs,Future Publishing Ltd,magazine,Kids & Teens,,12,
2050bb3976f111ebaf40f06e0bc7d76e,Mountain Biking UK,Immediate Media Company London Limited,magazine,Sports,,6,
2098502676f111eb83ebf06e0bc7d76e,L'Express,Groupe Express Roularta,magazine,News & Politics,,15,
20dac6cb76f111eba698f06e0bc7d76e,Amateur Gardening,Future Publishing Ltd,magazine,Home & Garden,,13,
212023db76f111ebba1df06e0bc7d76e,Allers TrÑdgÜrd,Aller Media AB,magazine,Home & Garden,,13,
2171dee076f111ebb657f06e0bc7d76e,Vanidades MÇxico,Editorial Televisa SA de CV,magazine,Women's Lifestyle,,17,
21ae479276f111ebadf6f06e0bc7d76e,Field & Stream,Bonnier Corporation,magazine,Travel & Outdoor,,16,
21efba1a76f111ebacf6f06e0bc7d76e,MAXIM New Zealand,Nuclear Enterprises Pty Ltd,magazine,Men's Lifestyle,,15,
222c974176f111ebbdccf06e0bc7d76e,Fairlady,Media 24 Ltd,magazine,Women's Lifestyle,,17,
226bea8276f111eb861cf06e0bc7d76e,Woman,Future Publishing Ltd,magazine,Women's Lifestyle,,17,
22a4d45976f111eb983bf06e0bc7d76e,T Magazine SPAIN,Spain Media Consulting,magazine,Art & Architecture,,18,
22e3fa0676f111eb8e40f06e0bc7d76e,T3 Gadget Magazine France,Blizz Media,magazine,Tech & Gaming,,13,
233b9e9c76f111eb8bbef06e0bc7d76e,$10 DINNERS (OR LESS!),Hearst,magazine,Food & Wine,,11,
23c2623876f111eb92b4f06e0bc7d76e,epicure,Magazines Integrated Pte. Ltd.,magazine,Food & Wine,,11,
240872e076f111eb9166f06e0bc7d76e,Future Music,Future Publishing Ltd,magazine,"Movies, TV & Music",,18,
244d379776f111eb98adf06e0bc7d76e,Practical Boat Owner,Future Publishing Ltd,magazine,Boating & Aviation,,18,
248bef6976f111eba145f06e0bc7d76e,Boxing News,Kelsey Publishing Group,magazine,News & Politics,,15,
24cdcaf976f111eb9e1df06e0bc7d76e,ELLE France,CMI Publishing,magazine,Fashion,,7,
25113ca476f111eba487f06e0bc7d76e,Newsweek International,Newsweek UK Ltd,magazine,News & Politics,,15,
254b917b76f111ebb933f06e0bc7d76e,MotorTrend,"MOTOR TREND GROUP, LLC",magazine,Cars & Motorcycles,,18,
258adeba76f111eb873ff06e0bc7d76e,Better Homes and Gardens Australia,Are Media Pty Limited,magazine,Home & Garden,,13,
25d273dd76f111eb8426f06e0bc7d76e,Your Family Tree Presents: Get Started in Family History,Immediate Media Company London Limited,magazine,Home & Garden,,13,
261f8d8676f111eb998bf06e0bc7d76e,Vantage,Dennis Publishing UK,magazine,Cars & Motorcycles,,18,
266bb60676f111eb8e06f06e0bc7d76e,Revista Trama,"Trama Dise§o, Tradise§o SA",magazine,Art & Architecture,,18,
26ae1bbf76f111eb8c84f06e0bc7d76e,The Ultimate Guide to Xbox One,Future Publishing Ltd,magazine,Tech & Gaming,,13,
26f43bd376f111ebbb2df06e0bc7d76e,Canon The Complete Manual ,Future Publishing Ltd,magazine,Photography,,11,
272ded7676f111ebac99f06e0bc7d76e,Lecturas,RBA Revistas S.L.,magazine,Celebrity & Gossip,,18,
2777599a76f111ebaefdf06e0bc7d76e,The Knitter: Lace Collection,Immediate Media Company London Limited,magazine,Hobbies & Crafts,,16,
27c6eef276f111eb839bf06e0bc7d76e,Porsche 911: 50th Anniversary Collection,Future Publishing Ltd,magazine,Cars & Motorcycles,,18,
2800e71576f111eb9531f06e0bc7d76e,BBC History Magazine,Immediate Media Company London Limited,magazine,Culture & Literature,,20,
2845b49876f111ebb794f06e0bc7d76e,Today's Quilter,Immediate Media Company London Limited,magazine,Crafts,,6,
28c93e5776f111eb9090f06e0bc7d76e,Loco-Revue,LR Presse,magazine,Hobbies & Crafts,,16,
2909a24776f111eb996ef06e0bc7d76e,Mistero Magazine,RTI spa,magazine,Science,,7,
2946bf3c76f111eb83b4f06e0bc7d76e,Fairlady our 50 very best recipes,Media 24 Ltd,magazine,none,,4,
29c41b9176f111eb8304f06e0bc7d76e,VW Camper & Bus,Kelsey Publishing Group,magazine,Cars & Motorcycles,,18,
2a02cefe76f111eb915bf06e0bc7d76e,COCINA DIEZ,"Hearst Magazines, S.L.",magazine,Food & Wine,,11,
2a47c7f676f111eb8ccef06e0bc7d76e,High Country News,High Country News,magazine,News & Politics,,15,
2a7c78c676f111ebbc53f06e0bc7d76e,BeanScene,Prime Creative Media Pty Ltd,magazine,Food & Wine,,11,
2ab75eed76f111eb92cff06e0bc7d76e,Yachts International,Active Interest Media,magazine,Men's Lifestyle,,15,
2afed75576f111ebae9af06e0bc7d76e,Health & Fitness Women's Guide to Running,Dennis Publishing UK,magazine,none,,4,
2b3ae63776f111ebb0a0f06e0bc7d76e,essen&trinken fÅr jeden Tag,DPV Deutscher Pressevertrieb,magazine,Food & Wine,,11,
2b77401a76f111ebbf06f06e0bc7d76e,Magazine TED par QA&V,Les Editions Mizka Inc,magazine,Tech & Gaming,,13,
2bbc141b76f111eba84df06e0bc7d76e,New Philosopher,The Bull Media Company,magazine,News & Politics,,15,
2c3d2cfb76f111eb80bcf06e0bc7d76e,Hello magazine Special Fashion Supplement,Hello! Limited,magazine,Fashion,,7,
2c8188b976f111eb9e18f06e0bc7d76e,01net,NEWCO 1,magazine,Tech & Gaming,,13,
2cc627cc76f111eba741f06e0bc7d76e,Houses: Kitchens + Bathrooms,Architecture Media Pty Ltd,magazine,Art & Architecture,,18,
2d00988a76f111ebbffbf06e0bc7d76e,Complete Guide to Jaguar XJ6,H BAUER PUBLISHING LIMITED,magazine,Cars & Motorcycles,,18,
2d38718a76f111eb989cf06e0bc7d76e,Le monde du camping-car,Editions Lariviere SAS,magazine,Cars & Motorcycles,,18,
2d70778d76f111eb9a52f06e0bc7d76e,Tractor & Farming Heritage,Kelsey Publishing Group,magazine,Men's Lifestyle,,15,
2da927bb76f111ebbd99f06e0bc7d76e,The Complete Guide to Digital Painting Vol. 3,Future Publishing Ltd,magazine,none,,4,
2de7697776f111eba754f06e0bc7d76e,Focus D&R,Mondadori Scienza S.p.A.,magazine,Science,,7,
2e2347b176f111ebaf40f06e0bc7d76e,Accion Cine-Video,"NOREA Y ALOMAN EDICIONES, S.L.",magazine,"Movies, TV & Music",,18,
2e6365d076f111ebbe85f06e0bc7d76e,How It Works Book of 101 Amazing Facts You Need To Know ,Future Publishing Ltd,magazine,Science,,7,
2e9fd29376f111ebb2f3f06e0bc7d76e,Superyacht,Nautica Editrice Srl,magazine,Boating & Aviation,,18,
2ed8bcde76f111eb839ef06e0bc7d76e,Ultimate Guide to Internet Security,Dennis Publishing UK,magazine,Tech & Gaming,,13,
2f2444e476f111ebbc80f06e0bc7d76e,A brief guide to MacBooks,Dennis Publishing UK,magazine,none,,4,
2f65f61676f111eb91e4f06e0bc7d76e,Science et Vie DÇcouvertes Hors SÇrie,Reworld Media Magazines,magazine,Science,,7,
2fa02cf976f111ebbd4ff06e0bc7d76e,Australian Flying,Yaffa Publishing Group PTY LTD,magazine,Boating & Aviation,,18,
2fdd88f776f111ebbdf1f06e0bc7d76e,Adobe Photoshop & Lightroom Workshops 3,Dennis Publishing UK,magazine,Tech & Gaming,,13,
301ed7d376f111eb94dff06e0bc7d76e,High Country News,High Country News,magazine,News & Politics,,15,
306265a176f111eb9f4cf06e0bc7d76e,Classic Jaguar,Kelsey Publishing Group,magazine,Cars & Motorcycles,,18,
30a1a47376f111eba3c3f06e0bc7d76e,Ideas Embroidery,Media 24 Ltd,magazine,Crafts,,6,
30e7a00876f111eb860ef06e0bc7d76e,The Portraits / Landscapes Photography Book ,Future Publishing Ltd,magazine,none,,4,
3129b60b76f111eb9ff4f06e0bc7d76e,Australian Geographic,Australian Geographic Holdings Pty Ltd,magazine,Science,,7,
31633fab76f111ebb6adf06e0bc7d76e,Classic Ford,Kelsey Publishing Group,magazine,Cars & Motorcycles,,18,
319ee8de76f111eb8866f06e0bc7d76e,iPad & iPhone User,IDG Communications - UK,magazine,Tech & Gaming,,13,
31d980df76f111eb9d70f06e0bc7d76e,Firearms News ,"KSE Sportsman Media, Inc.",magazine,Hunting & Fishing,,17,
321706af76f111eb8fd0f06e0bc7d76e,The Advanced Guide to Windows 10,Dennis Publishing UK,magazine,Tech & Gaming,,13,
3250b3d276f111eba8f9f06e0bc7d76e,Ultimate Euro 2012 Guide ,Dennis Publishing UK,magazine,Sports,,6,
328839a376f111ebb3b5f06e0bc7d76e,Australian How To Paint,Sunray Publications Pty Ltd,magazine,Art & Architecture,,18,
32c5b7e676f111eb87d9f06e0bc7d76e,Model Airplane News,Air Age Media,magazine,Men's Lifestyle,,15,
3305711f76f111ebb2b8f06e0bc7d76e,Fast Bikes,"Mortons Media Group, Ltd",magazine,Cars & Motorcycles,,18,
3340f37e76f111eba1b9f06e0bc7d76e,Vogue Living,News Life Media Pty Limited,magazine,Home & Garden,,13,
337c9ce376f111ebb425f06e0bc7d76e,So is(s)t Italien,falkemedia GmbH & Co. KG.,magazine,Food & Wine,,11,
33b7d14176f111eb9be0f06e0bc7d76e,LÇÇf Mooi soos 'n Beminde,Media 24 Ltd,magazine,none,,4,
34315bd776f111eba7abf06e0bc7d76e,frankie Magazine,Nextmedia Pty Ltd,magazine,Men's Lifestyle,,15,
34b327d976f111eb9bb7f06e0bc7d76e,TopGear Malaysia,Singapore Press Holdings Limited,magazine,Cars & Motorcycles,,18,
34eefbf276f111ebae6cf06e0bc7d76e,Raspberry Pi For Kids,Future Publishing Ltd,magazine,Tech & Gaming,,13,
35304c3376f111eba810f06e0bc7d76e,Highlights High Five Bilingue,"Highlights for Children, Inc.",magazine,Kids & Teens,,12,
3586e77676f111eb8a6cf06e0bc7d76e,Trains,Kalmbach Publishing Co. - Magazines,magazine,Cars & Motorcycles,,18,
35c10ca176f111eb8181f06e0bc7d76e,Muy Interesante Junior,Editorial Televisa SA de CV,magazine,Kids & Teens,,12,
35fd795c76f111eb917ff06e0bc7d76e,Market Watch,M Shanken Communications,magazine,Food & Wine,,11,
3638aee776f111ebb225f06e0bc7d76e,The Independent Guide to the iPhone 4,Dennis Publishing UK,magazine,Tech & Gaming,,13,
36762d1876f111eb8d2ef06e0bc7d76e,Bass Player,Future Publishing Ltd,magazine,Music,,5,
36b3994e76f111ebb382f06e0bc7d76e,Soundings,Active Interest Media,magazine,Boating & Aviation,,18,
36f2159e76f111ebae89f06e0bc7d76e,Women's Running,Anthem Publishing,magazine,Health & Fitness,,16,
372da75876f111ebab3cf06e0bc7d76e,NME Originals - Mod,Future Publishing Ltd,magazine,Celebrity & Gossip,,18,
376d164476f111ebb6a5f06e0bc7d76e,Discover Japan,Discover Japan Inc,magazine,Culture & Literature,,20,
37aa977d76f111eba4fcf06e0bc7d76e,Apps + Games for iPhone and iPad,Future Publishing Ltd,magazine,none,,4,
37e905b576f111eb8386f06e0bc7d76e,In-Fisherman,"KSE Sportsman Media, Inc.",magazine,Hunting & Fishing,,17,
3829ac9f76f111eb834cf06e0bc7d76e,Discover,Kalmbach Publishing Co. - Magazines,magazine,Science,,7,
3865f25976f111ebb6b0f06e0bc7d76e,HELLO! Prince George Souvenir Edition,Hello! Limited,magazine,Celebrity & Gossip,,18,
38a4541d76f111eb9d00f06e0bc7d76e,Harper's Bazaar Art,Hearst Magazines UK,magazine,Art & Architecture,,18,
38e9983676f111eba31cf06e0bc7d76e,MiCasa,"Hearst Magazines, S.L.",magazine,Home & Garden,,13,
392bb1f576f111eb948cf06e0bc7d76e,Horse & Hound Ask the Vet: Your questions answered,Future Publishing Ltd,magazine,none,,4,
3963199f76f111eb94e6f06e0bc7d76e,50 Great British Locomotives,"Mortons Media Group, Ltd",magazine,Hobbies & Crafts,,16,
399b9ce976f111eb9d1bf06e0bc7d76e,GQ India,Conde Nast India Pvt. Ltd,magazine,Men's Lifestyle,,15,
39da2a7276f111eb9e33f06e0bc7d76e,Photography Week,Future Publishing Ltd,magazine,Photography,,11,
3a229b0676f111eba48cf06e0bc7d76e,Motor Boat & Yachting Russia,LLC Motor Boat Media,magazine,Boating & Aviation,,18,
3a64fea576f111ebac07f06e0bc7d76e,The Rake,The Rake Pte Ltd,magazine,Men's Lifestyle,,15,
3abd392a76f111ebadd0f06e0bc7d76e,220 Triathlon,Immediate Media Company London Limited,magazine,Sports,,6,
3af80c7476f111eb9d41f06e0bc7d76e,Newsweek,The Newsweek/Daily Beast Company LLC,magazine,News & Politics,,15,
3b40ea4976f111eb905cf06e0bc7d76e,Les IdÇes de ma maison,TVA Publications Inc.,magazine,Home & Garden,,13,
3b7a97e976f111eb8012f06e0bc7d76e,PC Gamer,Future Publishing Ltd,magazine,Gaming,,6,
3bbccf0276f111eb9295f06e0bc7d76e,Creative Knitting,Sunray Publications Pty Ltd,magazine,Crafts,,6,
3c03a53376f111ebaa6ff06e0bc7d76e,Antique Trader,Active Interest Media,magazine,Crafts,,6,
3c41ad5b76f111eb90b4f06e0bc7d76e,TV Plus English,Media 24 Ltd,magazine,Celebrity & Gossip,,18,
3c892ac676f111eb851cf06e0bc7d76e,"iPhone Tips, Tricks, Apps & Hacks Vol 3",Future Publishing Ltd,magazine,Tech & Gaming,,13,
3cd379d076f111ebb651f06e0bc7d76e,Anorak Magazine,Oksar Ltd,magazine,Family & Parenting,,18,
3d18fe8d76f111eb9a94f06e0bc7d76e,The Mac Book Vol 7 Revised Edition,Future Publishing Ltd,magazine,none,,4,
3d69b2c376f111ebaab5f06e0bc7d76e,First for Women,Bauer Publishing,magazine,Women's Lifestyle,,17,
3db881df76f111eb83f5f06e0bc7d76e,Chicago magazine,Chicagoland Publishing Company,magazine,Travel & Outdoor,,16,
3dfad8e976f111eb9138f06e0bc7d76e,Guns & Ammo,"KSE Sportsman Media, Inc.",magazine,Hunting & Fishing,,17,
3e357c0c76f111eb827cf06e0bc7d76e,Canadian Running,Gripped Inc,magazine,Health & Fitness,,16,
3e727ca376f111eb8395f06e0bc7d76e,RC Car Action,Air Age Media,magazine,Cars & Motorcycles,,18,
3eb565c776f111ebacaff06e0bc7d76e,The Adobe Creative Cloud Book ,Future Publishing Ltd,magazine,Tech & Gaming,,13,
3ef18e8976f111eba00af06e0bc7d76e,Cosmopolitan Italia,Hearst Magazines Italia spa,magazine,Women's Lifestyle,,17,
3f38609376f111eba07ff06e0bc7d76e,MY PETIT RECIPE,"EI-Publishing Co.,Ltd.",magazine,Food & Wine,,11,
3f78c53e76f111ebb68bf06e0bc7d76e,Southern Lady,Hoffman Media,magazine,Food & Wine,,11,
3fbb14f576f111eb8151f06e0bc7d76e,Special Guidebook 54 Magical Towns,Impresiones Aereas,magazine,Travel & Outdoor,,16,
4000672976f111eb8c9cf06e0bc7d76e,You School Projects,Media 24 Ltd,magazine,Kids & Teens,,12,
404da21976f111eb8387f06e0bc7d76e,Pianiste,EMC2,magazine,"Movies, TV & Music",,18,
4094be0876f111eb8b90f06e0bc7d76e,The Ultimate Christmas Cross Stitch Collection ,Future Publishing Ltd,magazine,none,,4,
40d0a3d776f111eb9bd2f06e0bc7d76e,Florida Design ? Digital Edition,Palm Beach Media Group North LLC,magazine,Home & Garden,,13,
415375d976f111eb8870f06e0bc7d76e,Disney Girl,Disney Hachette Presse,magazine,Kids & Teens,,12,
418f0d1076f111eba253f06e0bc7d76e,The Ultimate Blackberry Guide 3rd edition,Dennis Publishing UK,magazine,Tech & Gaming,,13,
41c92fe776f111ebaf43f06e0bc7d76e,The Nikon Guide to Landscape Photography ,Dennis Publishing UK,magazine,none,,4,
4215e71176f111eb9ac2f06e0bc7d76e,S?NDAG,Aller Media A/S,magazine,Women's Lifestyle,,17,
4253bc5e76f111eb8b81f06e0bc7d76e,Evo Supercars Directory,Dennis Publishing UK,magazine,Cars & Motorcycles,,18,
429f4afa76f111eb92f9f06e0bc7d76e,Colouring Book: Cats and Dogs,Nuclear Enterprises Pty Ltd,magazine,Art & Architecture,,18,
42f0bae876f111eb8647f06e0bc7d76e,Owner Driver,Are Media Pty Limited,magazine,Cars & Motorcycles,,18,
